Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Macedonia del Norte,MKD,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.92132138,1271.66404,442.1294225,151.8857062,17.09161631,2.864820932,3.929288828,1.391708953,2.738066916,8.17838316,4.718960972,0.943966842,1.651648967,-0.166042054,4.895899368,3.252624178,4.592552569,5.491194036,0.295077614,2.041283023,3.72217234,1.002998267,4.483293154,1.446967858,2.003420846,3.465252857,2.807027035,3.926155289,0.868168685,1.374280718,4.285525315,7.710024246,3.601019788
Malí,MLI,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.602112651,-5.816057299,0.738816824,3.235094155,39.56235191,15.8089839,-1.652119196,5.58019783,1.739575029,-3.214919092,-0.61972792,4.678362083,3.512881723,-7.59428427,3.598624144,7.501710131,4.646873361,4.555046077,7.276367642,4.635932162,4.364999735,12.18289013,4.605407628,0.652631802,1.26864344,2.883509375,1.351122314,1.934273211,1.457963911,1.930542069,0.532340182,3.358973999,5.72783446,2.858867776
Malta,MLT,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.151049838,3.350873875,3.554418424,2.854505918,3.561744069,0.7816,1.085322208,0.954235482,1.218414703,0.765624771,-9.380152841,4.416524875,2.725742586,1.871584707,2.113173,1.937479482,2.160124231,2.284000495,3.230088455,2.020854716,3.165694696,1.123901628,2.146096985,2.276171308,2.34272917,4.220118217,1.997017517,2.136784357,1.732797768,2.312823135,1.683930636,2.005254735,5.261552106,5.273602252
Myanmar,MMR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.53959537,23.74884473,21.7454654,36.24942844,22.08015049,19.60084363,23.03749309,33.79422446,35.82523976,22.64049005,2.461773988,24.84446478,41.508928,20.49653941,3.601128079,19.1635299,21.30049881,23.64390812,13.61865795,4.878599246,7.043211894,10.25457667,3.130096953,4.378070843,3.910225193,4.136696739,3.615678095,5.873408947,5.34109464,5.422933005,5.344110008,19.51720937,6.163716489,7.517207256
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.825803319,12.15934835,32.89649822,20.20475171,3.075155835,8.320774204,5.88572665,4.334583183,10.10696053,16.04153689,7.629125804,2.407912385,1.604202698,1.202703549,0.177017,2.066970904,1.03622832,2.219572933,5.101068837,3.824972328,3.226106405,2.022148687,-0.175605917,4.72624261,12.35532215,9.057533004
Mongolia,MNG,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24292531,93.31995108,173.6906825,318.8972253,64.31938832,60.27242543,10.8075727,21.67213423,-1.93179699,10.88175698,11.99969139,10.44854466,6.369687351,10.23657453,16.69147301,20.09843878,21.98677157,11.62856765,21.44875376,1.826703684,39.17818797,15.11926549,12.78437886,2.907848338,7.448836595,0.609769218,2.993126761,10.80044641,7.960615865,9.972213257,3.70672177,14.42006548,17.71471242,19.49942449
Mariana,MNP,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.834684276,0.76079521,0.445425817,0.192919416,1.534038055,12.56757902,2.714844067,-0.880503145,-1.486486486,1.508916324,0.783289817,3.450335684,5.795454545,4.60693153,2.97029703,3.302672956,2.36479304,3.315096184,,,
Mozambique,MOZ,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.05977691,37.81017001,42.9562968,50.24105372,51.45985901,48.81796143,10.54504866,6.158462786,8.937789013,11.61555287,14.78207109,9.831877435,3.640147318,5.794264605,7.331047983,7.46134454,7.436278404,5.152804075,1.471373232,7.645227987,2.34836229,3.175234574,2.601236269,1.085870896,7.059950335,12.16089129,7.978012402,3.795118621,4.677645347,3.171661067,4.550565196,6.400948359,6.771403991
Mauritania,MRT,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.642477549,10.71065598,5.741942653,11.91288476,11.09260138,2.8419201,1.857063491,12.07706339,18.45161299,4.774519301,6.351586758,5.826618943,6.714791065,4.485479618,10.93754047,14.58525917,14.09106286,8.895585662,10.71631711,-0.358928162,22.34316873,15.90373791,0.987753375,3.012686366,-7.091515911,-4.793908578,11.21012976,1.58393834,4.554457309,5.32804485,6.440873284,7.464873105,1.835933365,2.6944699
Mauricio,MUS,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5836307,8.564279004,5.35539929,9.220217956,6.555430511,5.403201464,7.002042781,5.120769241,6.963579517,6.571912344,3.409929345,6.232012515,6.219284189,5.623192591,6.84544976,3.9480997,9.567884011,8.308315279,5.686692822,-0.654200842,1.12641892,3.161463798,2.465523552,2.750881118,2.168304049,1.399530743,2.384632041,1.636505676,1.675389169,-0.465842874,2.573040445,3.157200351,9.565920455,6.680735089
Malawi,MWI,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66088552,15.5,13.27642497,28.17466011,26.17188131,77.21960497,52.34558811,20.83484967,19.54847986,39.69076973,30.53395368,25.62246997,62.16465536,10.34609667,14.84662612,10.74123682,19.96725955,4.099724868,11.96466753,7.899822951,12.12722206,13.99023774,17.63976447,27.046291,20.96928131,19.81466926,20.29268293,10.57692308,6.129094001,8.235794269,8.416069944,9.331715757,21.77151656,29.25208396
Malasia,MYS,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.807814976,3.584698695,2.414242472,3.98697131,3.937334512,3.633419553,3.679903385,3.482349583,8.498719998,0.045452821,8.855216851,-1.581873912,3.128883199,3.298932877,6.009282615,8.862586471,3.980931674,4.881323357,10.3889004,-5.992201556,7.266845934,5.41240809,0.999932303,0.174474481,2.467466784,1.218055734,1.658259966,3.778960943,0.624674675,0.071826909,-0.818007729,5.707515694,6.445753155,-1.86492943
América del Norte,NAC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.388360827,5.986899134,9.707931473,10.36194666,15.67179704,6.681507843,15.17618034,7.113170828,8.269554835,6.785256134,11.28112665,11.20376436,10.00360169,1.271107872,2.040252803,5.598081585,9.406585813,9.286434294,10.96141241,6.945404289,3.725898499,3.814876362,11.26030847,4.039790894,8.234891799,3.864574351,7.968672012,9.919038236,4.428484637,0.926318636,4.631530845,1.53433033,6.447852952,6.41362441
Nueva Caledonia,NCL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.774427808,2.434077081,0.43012498,4.827643129,3.845714942,
Níger,NER,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.35995428,-2.640743278,-5.20193714,-3.868813504,22.21436754,4.249461321,6.968634944,6.991681324,6.078162686,0.379746637,3.178393701,5.012520933,2.572301925,-0.188481381,0.386942028,8.584884441,1.496197581,7.036661075,10.12911572,4.190059998,3.475043014,3.971605183,5.308339372,-0.369174082,-0.405676845,2.249426436,1.792721466,0.368276729,2.403686243,-0.024382763,1.162979742,3.118645972,4.018999979,3.387917923
Nigeria,NGA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66894187,18.8639068,46.75235536,41.63905872,43.29646429,75.40165319,26.49108986,5.055345931,6.009344304,13.43057164,22.6737374,10.07647724,21.10905,9.804323777,20.72767544,19.85849477,23.86438113,7.099730993,7.921387202,0.686098875,26.75076167,9.778458097,9.947636706,4.964745716,4.662622917,2.863665123,9.543670064,11.11891808,10.22848509,10.3847792,7.849142047,10.13103369,11.31133494,12.62186923
Nicaragua,NIC,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7410,2931.691079,23.66531192,20.39162523,7.779256675,13.39268377,9.606812888,9.777993191,14.02848776,9.226232623,8.56622836,7.24150934,3.248378744,5.331077198,9.050902405,9.867094149,7.867912048,9.674861856,16.19925346,6.034842991,6.138378556,10.21428053,6.24324468,4.350180517,8.392627853,7.58799163,4.590384545,4.123575013,2.658498121,5.394911899,5.391753233,3.543675036,8.777846009,10.66791806
Países Bajos,NLD,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.559751309,3.117049541,2.495740767,1.597508627,2.062733536,2.064623497,1.040234407,2.642791897,2.080733676,1.283369996,3.420369821,4.1848549,3.770541327,2.170279316,1.204040598,1.988739955,2.561106384,2.07220573,2.306325498,0.220701611,0.940413732,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,3.032733792,1.928572016,2.924513877,5.535223939,7.755342816
Noruega,NOR,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.811572203,2.211800662,-0.639759771,2.292920318,-0.155997748,3.061469496,4.261495618,2.785710692,-0.692592277,6.623022938,15.33330996,1.712640256,-1.520206716,2.860823286,5.850205821,8.763004141,8.732188242,3.077662004,10.56638303,-5.115944008,5.955361338,6.672790002,3.353089301,2.553238917,0.258332849,-2.804468122,-1.598097164,4.080949341,6.742957247,-0.548467416,-2.517260591,20.21347548,28.16182438,-10.61253046
Nepal,NPL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71588515,12.54463821,18.48909463,10.77490927,4.815986201,6.30086155,7.823035561,7.279092978,4.107850676,8.887047426,4.472433719,3.412486587,3.934857898,3.070304967,4.166427151,6.119390408,7.360039279,7.603288941,5.619854524,15.90833021,15.14693245,26.39730666,7.74115003,7.082650999,8.035366196,4.409045433,7.150334788,8.261412549,4.355858468,4.691155933,3.217402332,6.762712163,8.241191953,5.416145185
Nauru,NRU,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60000075,14.41645636,18.62392895,11.11107681,-3.567862435,1.768083987,4.054212912,6.12228922,3.933672518,6.728180255,5.566719997,5.388984418,5.885162957,5.613432847,5.629328294,0.940128649,6.569767442,-3.608736942,-17.52873563,30.95238095,-10,6.552706553,19.40018744,-9.840371792,1.337792642,-8.67768595,26.15935263,15.54515558,17.54789272,-4.603270745,4.637873754,17.25458343,-11.69313755,7.263491226
Nueva Zelandia,NZL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.423602981,0.890259839,2.001485484,1.479216075,1.907314949,1.430613145,1.394070131,1.561927534,1.050519164,0.586374712,2.8843393,3.86091572,0.298056333,2.068417241,2.7587219,2.000268451,2.709834342,5.316238996,2.737525167,2.640887651,3.15959278,2.467734501,-0.189641681,4.16102482,0.481109439,1.4440385,2.410432574,3.616932544,1.753127105,3.08556631,1.955151654,4.578162455,5.587087559,5.400263733
Miembros OCDE,OED,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omán,OMN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84092438,-8.498091725,1.273075153,-5.389373041,-0.450454785,1.756166441,7.415750275,-2.235234159,-13.3524,11.03829443,17.40872509,-4.562533821,4.703766358,10.34662753,13.00788951,22.46462296,13.63013362,8.264113134,33.75109699,-25.12813667,15.63528512,15.88449178,3.606434269,-2.220411853,1.757299549,-19.14647252,-9.136275276,7.297943298,11.73229461,-2.666161645,-10.78367813,12.69571522,24.64635128,-6.857535161
Otros Estados pequeos,OSS,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistán,PAK,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.451999168,13.49241625,10.20140776,8.838553128,13.02841605,13.00648447,8.373609995,13.38351464,7.526036896,5.862286184,3.721049547,6.012792434,3.921378571,3.55265808,7.251342984,5.556081768,5.997638177,10.33132459,10.92046727,12.37462629,10.58864426,16.41095627,9.918315438,7.383106967,7.209765439,4.441980334,0.922163326,4.029745993,3.841786633,9.036334842,9.944498211,10.26734208,13.91739802,26.16034021
Panamá,PAN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565205375,0.492796331,5.061059509,3.554704731,3.67974541,0.466707102,-0.94238378,1.608839033,0.997519103,0.842386951,-1.248181862,1.028214081,1.671335846,1.131364256,1.965004539,1.74832135,1.969984751,4.824940188,7.52749505,6.470960113,2.590153946,5.844098928,6.175970022,5.504170405,4.197889326,2.478768905,2.002108701,1.729147548,0.67338326,0.315250867,-0.550968762,1.93531286,2.449403666,1.535415764
Perú,PER,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6261.239559,378.0405787,69.26061762,46.38468287,26.68824123,13.57879788,9.687741961,7.283131129,5.371090357,2.934545412,3.524720039,0.455248303,0.109017024,1.803724665,6.279038577,3.5037224,7.656248079,1.490675955,1.103276292,2.063698334,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.277415318,1.872216268,3.719171197,10.08310183,4.766461937,6.566343631
Filipinas,PHL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95683835,16.39511964,7.881863811,6.809621987,10.06023051,7.642303855,7.688965478,6.259815756,10.45747938,6.33463973,5.816933559,5.618862266,4.231091814,3.192131329,5.890758534,5.910893448,5.111586663,3.164289755,7.179216183,2.738258566,4.37088436,3.918805781,1.994176101,2.06106335,3.053055308,-0.719682789,1.280311738,2.320259947,3.740653831,0.697076301,1.650490185,2.28247846,5.488648202,4.596485062
Palau,PLW,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.000000332,3.961656186,5.048878716,4.975104206,2.552247245,2.812820816,2.911665565,2.277769492,1.595799408,2.252843076,6.467943353,0.123866929,-2.858412393,-1.818302131,3.575196204,11.02808049,1.502870411,1.941783333,5.952204451,1.842087422,-0.064548094,0.540106783,7.148987604,7.195583347,4.062200322,6.500098009,5.402461905,-0.763184082,-2.051951504,-3.078946615,0.260763898,2.530311256,5.810828316,8.052047038
Papua Nueva Guinea,PNG,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.138231586,6.994854891,2.875981287,-2.495802465,7.253088482,15.85133079,1.811878125,8.426361582,14.54385401,11.06889421,13.10241804,6.913914006,12.29043148,5.539337447,-1.992371902,12.18237926,9.43007017,3.847279925,7.762575241,-4.879309968,9.917161123,4.38460699,-0.574719487,3.586935389,5.437392654,-1.231118417,2.517845936,7.699535038,9.797605661,1.064142837,1.632621229,11.91460644,15.44540234,-2.515028679
Polonia,POL,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2559948,38.62546695,30.6427964,37.23403481,27.93764783,17.95234228,13.66654535,11.02174881,6.164509525,6.123362842,3.119768094,1.850220331,0.776035714,4.916627997,2.559195507,1.728425046,3.717087016,3.89433846,3.785551616,1.563350772,3.116063878,2.224247726,0.219665135,0.465461479,1.317042937,0.087276388,1.76210629,1.229640954,3.032536649,4.255038941,5.26096004,10.61843372,10.72823571
previa al dividendo demográfico,PRE,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85123862,3.123297482,2.576380334,1.886390805,3.178264544,2.774182438,3.911552776,1.332250231,6.360142576,1.472777764,3.295071907,5.504911024,2.549778243,4.417472884,-1.29217805,6.590122533,5.492863842,3.782483977,6.56185784,4.982555585,2.494098591,2.369826349,1.179228149,1.182015196,1.200554859,1.97754447,2.221582484,2.091402162,2.046115685,2.412852257,2.382283456,2.799639905,3.033079022,3.235459438
"Corea, República Popular Democrática de",PRK,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14465223,10.08618527,11.44603181,7.376430045,7.277627631,3.42861723,2.390985511,3.885207635,3.825033365,3.370527577,3.420268727,3.715982819,4.189781687,3.42715373,2.399614666,3.332903228,3.184542659,2.966345493,1.737724288,1.098135864,0.642290869,-0.265123395,-0.38819636,2.248654892,0.704596369,2.019964428,1.716662547,1.511910394,1.812996752,1.74945224,2.003475122,1.900594181,4.998410511,7.13507631
Paraguay,PRY,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.60753133,25.11983702,14.08292063,12.22003496,12.57337044,11.07642719,11.42144824,3.410989241,16.25857633,10.68012791,14.66450544,13.93560469,17.94938421,15.14432465,11.83500522,12.95282412,8.855832654,12.63550564,12.22475506,3.647964919,4.655701383,5.095710539,4.798275879,4.337676095,2.857006485,1.60388801,4.134754444,2.159209292,1.960248198,3.061879455,2.203921468,8.448126027,8.054460503,2.06875531
Ribera Occidental y Gaza,PSE,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.784722821,2.615621832,-3.833899029,-5.372214251,-3.029341118,10.4423447,2.344689249,1.487861788,-2.125614235,-4.855184343,0.056219727,5.393123069,4.770234129,17.00835541,1.852733466,13.19631625,5.419824737,2.867734026,5.738371438,-1.124,-3.707013017,1.278022484,3.225414992,-0.301992725,3.849469301,2.220901833,8.953971741,1.682656527,-3.939389064
Estados pequeos de las Islas del Pacfico,PSS,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posterior al dividendo demográfico,PST,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polinesia Francesa,PYF,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.598712632,2.668039187,3.694353823,3.447369803,3.397099607,2.797222506,2.659253911,3.181433472,3.05937712,2.668681975,2.857209158,2.729438908,4.214914363,1.717268059,1.69146021,2.200771954,1.186944158,1.624040315,0.279672532,1.586850063,-0.287103184,0.039854038,0.346766937,2.090426968,1.361237727,1.960063357,1.062848775,-0.379454943,-1.203196886,0.822431269,1.658245325,0.198829632,1.793611049,
Qatar,QAT,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702748614,-4.898740312,-0.225762922,-5.145752551,1.602699325,7.767197732,6.657557525,-4.078974319,-18.38217148,15.8794682,32.65461491,-4.951940971,3.009005175,17.17646774,13.10678485,30.54269981,8.361613535,10.9698606,22.89956469,-24.21810088,6.979329894,18.27017134,6.329962236,0.767488572,-1.482751063,-25.1298075,-8.976699058,7.787569656,12.41440353,-4.455914205,-15.10042032,22.46602213,25.88070463,
Rumania,ROU,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0039786,199.8588956,227.3087358,139.0230706,43.9334732,44.00228391,135.3383995,48.13451977,49.522463,43.18078915,37.95631541,22.71426905,23.15325547,15.45659588,12.00699012,10.60657936,15.81622747,16.01557989,4.086778232,5.910300343,3.97694335,3.803093185,1.389687115,1.710264293,3.264754274,2.621286809,4.651968597,6.212272612,6.805324967,4.109315184,5.445500856,13.20105992,12.16513001
Federación de Rusia,RUS,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90291126,128.6297717,1490.418425,887.8407362,307.2980569,144.0068672,46.03637767,15.05850364,18.53896734,72.38660547,37.69792821,16.47961936,15.66190631,13.65713681,20.25514958,19.27943213,15.12040663,13.84123924,18.01351834,1.970612603,14.19110957,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997976711,3.263132819,0.898246027,19.41158906,16.71527406,7.073601566
Rwanda,RWA,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46146891,14.97893642,7.28328316,13.87050259,17.19130291,51.26658305,10.92141575,15.62150245,2.228200649,-3.5161,3.275406255,-0.392630425,-5.227149876,20.36123479,11.09487006,9.030840206,2.461590726,12.93609358,14.45397866,7.147661624,3.187184724,7.191465517,4.722857271,2.689689994,4.732382804,0.485911238,5.030130929,8.162631479,-0.603328746,2.471160198,6.71185169,2.857505972,15.91449921,10.13012712
Asia meridional,SAS,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabia Saudita,SAU,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.101440298,-2.26247365,-0.296559135,-1.664282756,1.094887604,5.818312497,7.842932148,3.459767379,-13.93381449,14.48839124,10.94791908,-1.646590859,5.956779358,2.316618449,11.0563626,20.14965826,11.57238777,8.435375957,17.68985268,-15.71323411,17.19127637,15.41210378,4.01223555,-0.892597886,-2.043404349,-16.43694691,-2.360450626,6.387316341,14.73361404,-2.022740338,-9.184568177,13.30070015,17.98394556,-2.964886675
Sudán,SDN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23558835,88.77284626,109.2336552,97.48734825,159.2669726,104.5550288,32.56225513,37.92116998,17.66227077,15.82357802,9.85313692,21.13399105,10.80123523,9.799924104,17.27399792,18.05440287,7.652254305,15.30662148,8.891016613,1.862131893,22.66941921,26.32834997,30.12859314,36.42862912,34.06698552,14.02255744,20.68558773,34.62237073,55.97532544,51.97889335,115.652915,235.5154436,116.8740754,206.9147305
Senegal,SEN,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166872375,-0.92367843,-0.827466513,0.084269758,34.04136708,7.113007286,4.161517341,1.977829174,2.779030906,-0.525447723,1.308659849,6.994935196,1.904645309,-0.922879934,-0.134935111,4.720878754,2.885492002,6.588712451,8.216542731,-1.689038683,1.60441579,3.857470384,3.274111576,1.18613047,-1.515859735,1.06978462,0.95564952,0.598916827,-0.839644465,2.085801852,1.60273383,1.447306276,8.732063116,5.299619896
Singapur,SGP,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.697423305,4.435345211,1.38770306,3.456186775,3.462739628,3.176278309,1.506222812,1.084992218,-1.328848555,-3.577829772,3.863477518,-1.814431731,-0.896915632,-1.799048869,3.95952822,1.900518651,1.844183014,5.916824477,-1.381555432,2.953924644,1.107808713,1.170798204,0.495345771,-0.431059392,-0.267270042,3.07195501,0.489627029,2.894041914,3.604100435,-0.204414641,-2.438590569,10.26376671,13.47813801,-3.069029944
